TEST_ITEM_COMMUNICATIONKEY,BLOCK_SIZE,WINDOW_SIZE,TWIN_NUMBER,MEAN_SAMPLE,MEAN_TEST,BIAS,VARIANCE,CV,RMSE,MAPE,MPE,MAE,WASSERSTEIN
716679764,1,25,9,979.4725782138541,553.0,426.47257821385415,8613.262917810101,9.475269479786066,20.891482306409163,77.11981522854505,77.11981522854505,426.47257821385415,431.98423824117003
735286989,1,25,7,920.1508326597091,860.0,60.15083265970907,3480.2546320276874,6.41130572186422,9.178881644216698,8.00541480854449,6.99428286740804,68.84656735348261,66.96226818245785
796628327,1,25,8,250.43159222086248,138.0,112.43159222086248,199.75849854732311,5.643694772515522,10.645020705875481,81.4721682759873,81.4721682759873,112.43159222086248,113.67825157329592
803656013,1,25,10,916.0281458848514,239.99999999999997,676.0281458848514,7861.049097496345,9.679021094539781,26.11163533499618,281.6783941186881,281.6783941186881,676.0281458848515,680.7176995202833
804245827,1,25,7,206.4546330832765,144.99999999999997,61.45463308327652,228.00976931531233,7.3139518042888625,7.955033277245611,42.382505574673466,42.382505574673466,61.45463308327652,62.1137880379641
716679764,1,29,9,982.2897100234603,553.0,429.2897100234603,9146.29178817736,9.736053047762567,20.97173184398196,77.62924231888974,77.62924231888974,429.28971002346026,435.4819957179986
735286989,1,29,7,920.1572107888456,860.0,60.157210788845646,3632.1901539247124,6.549712764938237,9.227853192034374,8.119828651147461,6.995024510330897,69.83052639986818,66.22006029221077
796628327,1,29,8,250.11333969617854,138.0,112.11333969617854,204.35774933629747,5.715558842400792,10.631136071770436,81.24155050447722,81.24155050447722,112.11333969617854,113.51692463763908
803656013,1,29,10,922.4768562917072,239.99999999999997,682.4768562917072,7948.530319910859,9.664690225552757,26.235005598203188,284.3653567882113,284.3653567882113,682.476856291707,687.0368789431205
804245827,1,29,7,207.30625671798143,144.99999999999997,62.306256717981455,230.7386245026757,7.327363552735328,8.00819455430661,42.969832219297565,42.969832219297565,62.30625671798147,62.55605928251762
716679764,1,33,9,982.6320829649368,553.0,429.6320829649368,8876.054009620251,9.587801373119786,20.972377811062373,77.69115424320738,77.69115424320738,429.63208296493684,435.0696892092563
735286989,1,33,7,918.9279797939884,860.0,58.92797979398836,3623.7910193488706,6.550886831454268,9.178209328743026,8.029925435405174,6.852090673719581,69.0573587444845,64.94415808151531
796628327,1,33,8,249.69035115392194,138.0,111.69035115392194,207.48048717122543,5.768818421786095,10.612037551659455,80.93503706805937,80.93503706805937,111.69035115392194,113.14352940692838
803656013,1,33,10,923.047591848913,239.99999999999997,683.047591848913,8138.906509262457,9.773698467798834,26.248421319929452,284.60316327038043,284.60316327038043,683.047591848913,687.841404537855
804245827,1,33,7,208.09617756254872,144.99999999999997,63.096177562548746,242.10386357791495,7.4771614318307495,8.061413934710314,43.51460521555086,43.51460521555086,63.09617756254873,63.2129500976518
716679764,1,37,9,981.961775049237,553.0,428.96177504923696,8909.47337700936,9.612391150338235,20.957670422025444,77.56994123856003,77.56994123856003,428.9617750492371,434.4468138384166
735286989,1,37,7,916.8536420624023,860.0,56.85364206240229,3684.4179617780496,6.6204030629133115,9.119595834656506,7.8838686081542,6.610888611907244,67.80127003012612,63.61493383647431
796628327,1,37,8,249.84139760661606,138.0,111.84139760661606,213.0115614938745,5.841672254485813,10.620248139196583,81.04449101928698,81.04449101928698,111.84139760661603,113.45379022369377
803656013,1,37,10,926.1960029818653,239.99999999999997,686.1960029818653,8108.090751422897,9.722017489861402,26.307390319881687,285.91500124244385,285.91500124244385,686.1960029818653,690.8064891028996
804245827,1,37,7,209.4062934552667,144.99999999999997,64.40629345526673,244.38134387833625,7.465248941823707,8.141027605263675,44.41813341742533,44.41813341742533,64.40629345526672,64.15992081613436
716679764,1,41,9,981.2260596957143,553.0,428.2260596957143,8825.242460639716,9.57401820823237,20.938228159656067,77.43690048747094,77.43690048747094,428.22605969571435,433.45907497935804
735286989,1,41,7,915.5569149465207,860.0,55.55691494652069,3748.634860654464,6.687306407649336,9.092596031613885,7.805661090653484,6.460106389130327,67.12868537961995,62.878139888601915
796628327,1,41,8,249.7093805539974,138.0,111.70938055399739,212.35883934895762,5.835798851468944,10.613946851686315,80.94882648840392,80.94882648840392,111.7093805539974,113.30135681775367
803656013,1,41,10,925.9794036177136,239.99999999999997,685.9794036177136,8172.53874380316,9.762862375173448,26.30419361689098,285.82475150738065,285.82475150738065,685.9794036177136,690.5679041684903
804245827,1,41,7,209.458681726296,144.99999999999997,64.45868172629602,260.1768477818259,7.700802014218272,8.151454321114608,44.45426325951451,44.45426325951451,64.458681726296,63.88228154758871
716679764,1,45,9,981.7360484721755,553.0,428.7360484721755,8724.303133286814,9.514164045440406,20.947375743064136,77.52912268936267,77.52912268936267,428.7360484721756,434.1525210299633
735286989,1,45,7,914.0902580396441,860.0,54.09025803964414,3767.201038507874,6.714602659313187,9.04491540936734,7.730949170011092,6.2895648883307125,66.4861628620954,62.22278828246102
796628327,1,45,8,249.33189856769926,138.0,111.33189856769926,211.02550610598348,5.826256912824916,10.596019546771801,80.67528881717338,80.67528881717338,111.3318985676993,112.9591181398881
803656013,1,45,10,928.4063844281602,239.99999999999997,688.4063844281602,8245.671470841404,9.780811641424195,26.35089208596461,286.8359935117334,286.8359935117334,688.4063844281602,693.186533604605
804245827,1,45,7,210.20442711338046,144.99999999999997,65.20442711338049,243.93346926715216,7.4300859521565705,8.188337354381966,44.968570423021006,44.968570423021006,65.20442711338046,64.21481318859092
716679764,1,49,9,983.436234826484,553.0,430.436234826484,8919.895054799827,9.603591233896712,20.99228187356073,77.83657049303507,77.83657049303507,430.43623482648394,434.99648792875263
735286989,1,49,7,914.3858685876187,860.0,54.38586858761869,3861.144394846764,6.795611083195103,9.087190839098998,7.759253238386091,6.323938207862632,66.72957785012039,64.21581009881596
796628327,1,49,8,249.03609057570398,138.0,111.03609057570398,213.50660964175543,5.867368596237572,10.582693076501714,80.46093519978548,80.46093519978548,111.03609057570398,112.49011142828587
803656013,1,49,10,924.6336935639587,239.99999999999997,684.6336935639587,8329.97829860104,9.870796989208914,26.28098993301131,285.26403898498273,285.26403898498273,684.6336935639586,689.1657742118
804245827,1,49,7,209.63210255824842,144.99999999999997,64.63210255824845,260.8396626297376,7.704226187178363,8.162072602957657,44.57386383327481,44.57386383327481,64.63210255824845,63.581203470609594
716679764,1,53,9,978.7621220612533,553.0,425.7621220612533,8696.558774568128,9.527886265703984,20.877150563618734,76.99134214489213,76.99134214489213,425.76212206125354,429.02441233448036
735286989,1,53,7,911.845681854777,860.0,51.84568185477701,3848.143159612905,6.803059422616556,8.99145487714755,7.589182371527325,6.028567657532219,65.266968395135,63.351145473638184
796628327,1,53,8,248.9764128794358,138.0,110.9764128794358,206.6603049579504,5.773914218508951,10.578451656211481,80.41769049234478,80.41769049234478,110.97641287943581,112.53209863137677
803656013,1,53,10,922.8907230511643,239.99999999999997,682.8907230511643,7947.10033406442,9.659487117153223,26.24280592070963,284.53780127131853,284.53780127131853,682.8907230511644,687.1666784256167
804245827,1,53,7,208.87669020275246,144.99999999999997,63.876690202752485,240.14967915050693,7.419096640521487,8.10737978354417,44.05288979500172,44.05288979500172,63.87669020275248,62.52565047026739
716679764,1,57,9,980.9107566264635,553.0,427.91075662646347,9023.15156524435,9.683885129828306,20.93626608488228,77.37988365758832,77.37988365758832,427.91075662646347,432.03460753296275
735286989,1,57,7,910.3466616775653,860.0,50.346661677565294,3918.958129928495,6.876675130774165,8.962990611569184,7.49276951537325,5.854262985763393,64.43781783220994,62.720603315229994
796628327,1,57,8,249.1484651898501,138.0,111.1484651898501,214.5027388703532,5.878387413669339,10.588165588214514,80.5423660796015,80.5423660796015,111.14846518985007,112.52548448775138
803656013,1,57,10,923.4711860892322,239.99999999999997,683.4711860892322,8228.352142869844,9.822749879126059,26.257654888454642,284.77966087051345,284.77966087051345,683.4711860892322,687.8376570169268
804245827,1,57,7,208.7730695772793,144.99999999999997,63.77306957727933,240.14192217306402,7.422659089930854,8.1011636721492,43.98142729467541,43.98142729467541,63.77306957727934,62.408841368623044
716679764,4,1,9,973.6496965354744,553.0,420.6496965354744,33614.98281259355,18.83058073838273,21.421237729892916,76.14676072518616,76.06685289972414,421.09158681027947,457.00648405926546
735286989,4,1,7,918.8720986410365,860.0,58.87209864103647,13735.028071274144,12.75439054710516,11.452178839304606,12.042820152065051,6.845592865236797,103.56825330775945,127.95516887293635
796628327,4,1,8,251.99587929157107,138.0,113.99587929157107,743.5844710086983,10.821107627165599,10.826447523062962,82.60570963157325,82.60570963157325,113.99587929157107,117.2855726283887
803656013,4,1,10,910.2099693466193,239.99999999999997,670.2099693466193,27866.97947916496,18.34017016946572,26.280922582553426,279.25415389442475,279.25415389442475,670.2099693466193,689.9089806551672
804245827,4,1,7,205.56486153257092,144.99999999999997,60.564861532570944,714.0078803460581,12.998780866254073,8.136185225256327,41.85846291375489,41.76887002246272,60.69477122494458,65.30125135571583
716679764,4,5,9,974.5097331864416,553.0,421.5097331864416,33797.25009968723,18.864899749368846,21.44425748068504,76.28958600696538,76.22237489809072,421.8814106185185,454.19350082882534
735286989,4,5,7,917.7498266998297,860.0,57.74982669982967,13984.547699986828,12.88545922954566,11.471874912766566,12.002621183100674,6.715096127887173,103.22254217466579,121.74199828891675
796628327,4,5,8,251.57367189976648,138.0,113.57367189976648,759.3178941155043,10.953341511666292,10.810583530565843,82.29976224620759,82.29976224620759,113.57367189976648,116.96601262002879
